horodatage,est_weekend,est_ferie,id_train,passagers_train,condition_meteo,demande_taxi,demande_bus,temps_attente_moyen,niveau_congestion,flux_direction,code_flux_direction,code_meteo
2024-07-05 23:45:00,0,0,,0,Soleil,9.3,2.3,2.1,0.2,neutre,1,0
2024-07-06 00:00:00,1,0,,0,Nuageux,5.6,1.4,2.1,0.1,neutre,1,1
2024-07-06 00:15:00,1,0,,0,Nuageux,6.2,1.6,2.1,0.2,neutre,1,1
2024-07-06 00:30:00,1,0,,0,Nuageux,6.7,1.7,2.1,0.2,neutre,1,1
2024-07-06 00:45:00,1,0,,0,Nuageux,6.4,1.6,2.1,0.2,neutre,1,1
2024-07-06 01:00:00,1,0,,0,Nuageux,6.5,1.6,2.1,0.2,neutre,1,1
2024-07-06 01:15:00,1,0,,0,Nuageux,6.0,1.5,2.1,0.2,neutre,1,1
2024-07-06 01:30:00,1,0,,0,Nuageux,6.9,1.7,2.1,0.2,neutre,1,1
2024-07-06 01:45:00,1,0,,0,Nuageux,5.0,1.3,2.0,0.1,neutre,1,1
2024-07-06 02:00:00,1,0,,0,Nuageux,5.8,1.4,2.1,0.1,neutre,1,1
2024-07-06 02:15:00,1,0,,0,Nuageux,7.7,1.9,2.1,0.2,neutre,1,1
2024-07-06 02:30:00,1,0,,0,Nuageux,5.6,1.4,2.1,0.1,neutre,1,1
2024-07-06 02:45:00,1,0,,0,Nuageux,5.8,1.5,2.1,0.1,neutre,1,1
2024-07-06 03:00:00,1,0,,0,Nuageux,5.9,1.5,2.1,0.1,neutre,1,1
2024-07-06 03:15:00,1,0,,0,Nuageux,6.1,1.5,2.1,0.2,neutre,1,1
2024-07-06 03:30:00,1,0,,0,Nuageux,6.4,1.6,2.1,0.2,neutre,1,1
2024-07-06 03:45:00,1,0,,0,Nuageux,7.1,1.8,2.1,0.2,neutre,1,1
2024-07-06 04:00:00,1,0,,0,Nuageux,6.7,1.7,2.1,0.2,neutre,1,1
2024-07-06 04:15:00,1,0,,0,Nuageux,6.2,1.6,2.1,0.2,neutre,1,1
2024-07-06 04:30:00,1,0,,0,Nuageux,7.5,1.9,2.1,0.2,neutre,1,1
2024-07-06 04:45:00,1,0,,0,Nuageux,6.1,1.5,2.1,0.2,neutre,1,1
2024-07-06 05:00:00,1,0,,0,Nuageux,6.4,1.6,2.1,0.2,sortant,0,1
2024-07-06 05:15:00,1,0,,0,Nuageux,6.5,1.6,2.1,0.2,sortant,0,1
2024-07-06 05:30:00,1,0,,0,Nuageux,6.9,1.7,2.1,0.2,sortant,0,1
2024-07-06 05:45:00,1,0,,0,Nuageux,5.7,1.4,2.1,0.1,sortant,0,1
2024-07-06 06:00:00,1,0,TR3057,243,Nuageux,91.2,150.7,12.6,4.8,sortant,0,1
2024-07-06 06:15:00,1,0,,0,Nuageux,62.8,125.1,9.3,3.8,neutre,1,1
2024-07-06 06:30:00,1,0,,0,Nuageux,44.7,70.2,5.5,2.3,neutre,1,1
2024-07-06 06:45:00,1,0,,0,Nuageux,20.9,34.3,3.2,1.1,neutre,1,1
2024-07-06 07:00:00,1,0,,0,Nuageux,10.8,25.1,2.6,0.7,sortant,0,1
2024-07-06 07:15:00,1,0,,0,Nuageux,13.1,30.6,2.8,0.9,sortant,0,1
2024-07-06 07:30:00,1,0,,0,Nuageux,14.1,33.0,2.9,0.9,sortant,0,1
2024-07-06 07:45:00,1,0,,0,Nuageux,11.6,27.0,2.7,0.8,sortant,0,1
2024-07-06 08:00:00,1,0,TR3058,368,Nuageux,130.0,235.2,21.7,7.3,sortant,0,1
2024-07-06 08:15:00,1,0,,0,Nuageux,97.0,189.6,15.7,5.7,neutre,1,1
2024-07-06 08:30:00,1,0,TR3059,363,Nuageux,200.1,366.0,33.6,10.0,sortant,0,1
2024-07-06 08:45:00,1,0,,0,Nuageux,128.8,235.6,21.7,7.3,neutre,1,1
2024-07-06 09:00:00,1,0,,0,Nuageux,64.7,117.1,8.9,3.6,neutre,1,1
2024-07-06 09:15:00,1,0,,0,Nuageux,33.7,59.7,4.6,1.9,neutre,1,1
2024-07-06 09:30:00,1,0,,0,Nuageux,10.5,24.5,2.6,0.7,sortant,0,1
2024-07-06 09:45:00,1,0,,0,Nuageux,10.6,24.7,2.6,0.7,sortant,0,1
2024-07-06 10:00:00,1,0,TR3060,242,Nuageux,84.9,151.0,12.2,4.7,sortant,0,1
2024-07-06 10:15:00,1,0,,0,Nuageux,66.1,112.2,8.7,3.6,neutre,1,1
2024-07-06 10:30:00,1,0,,0,Nuageux,42.6,76.3,5.7,2.4,neutre,1,1
2024-07-06 10:45:00,1,0,,0,Nuageux,24.4,36.7,3.4,1.2,neutre,1,1
2024-07-06 11:00:00,1,0,,0,Nuageux,11.9,27.8,2.7,0.8,neutre,1,1
2024-07-06 11:15:00,1,0,,0,Nuageux,9.0,20.9,2.5,0.6,neutre,1,1
2024-07-06 11:30:00,1,0,,0,Nuageux,10.9,25.4,2.6,0.7,neutre,1,1
2024-07-06 11:45:00,1,0,,0,Nuageux,10.6,24.8,2.6,0.7,neutre,1,1
2024-07-06 12:00:00,1,0,TR3061,340,Nuageux,117.5,178.5,16.4,5.9,neutre,1,1
2024-07-06 12:15:00,1,0,,0,Nuageux,89.7,144.6,12.1,4.7,neutre,1,1
2024-07-06 12:30:00,1,0,,0,Nuageux,60.4,85.7,7.0,2.9,neutre,1,1
2024-07-06 12:45:00,1,0,,0,Nuageux,32.8,46.5,4.0,1.6,neutre,1,1
2024-07-06 13:00:00,1,0,,0,Nuageux,10.1,23.5,2.6,0.7,neutre,1,1
2024-07-06 13:15:00,1,0,,0,Nuageux,9.9,23.0,2.5,0.7,neutre,1,1
2024-07-06 13:30:00,1,0,,0,Nuageux,11.6,27.0,2.7,0.8,neutre,1,1
2024-07-06 13:45:00,1,0,,0,Nuageux,11.6,27.2,2.7,0.8,neutre,1,1
2024-07-06 14:00:00,1,0,TR3062,377,Nuageux,138.6,210.2,20.4,7.0,neutre,1,1
2024-07-06 14:15:00,1,0,,0,Nuageux,95.5,152.6,13.1,5.0,neutre,1,1
2024-07-06 14:30:00,1,0,,0,Nuageux,70.6,98.5,8.2,3.4,neutre,1,1
2024-07-06 14:45:00,1,0,,0,Nuageux,34.5,52.3,4.3,1.7,neutre,1,1
2024-07-06 15:00:00,1,0,,0,Nuageux,12.1,28.1,2.7,0.8,entrant,2,1
2024-07-06 15:15:00,1,0,,0,Nuageux,11.3,26.4,2.7,0.8,entrant,2,1
2024-07-06 15:30:00,1,0,,0,Nuageux,10.8,25.2,2.6,0.7,entrant,2,1
2024-07-06 15:45:00,1,0,,0,Nuageux,11.0,25.6,2.6,0.7,entrant,2,1
2024-07-06 16:00:00,1,0,TR3063,342,Nuageux,125.5,175.1,16.7,6.0,entrant,2,1
2024-07-06 16:15:00,1,0,,0,Nuageux,90.0,140.1,11.9,4.6,neutre,1,1
2024-07-06 16:30:00,1,0,,0,Nuageux,74.1,89.1,7.9,3.3,neutre,1,1
2024-07-06 16:45:00,1,0,,0,Nuageux,33.5,48.5,4.1,1.6,neutre,1,1
2024-07-06 17:00:00,1,0,,0,Nuageux,19.8,46.2,3.5,1.3,entrant,2,1
2024-07-06 17:15:00,1,0,,0,Nuageux,14.9,34.8,3.0,1.0,entrant,2,1
2024-07-06 17:30:00,1,0,,0,Nuageux,18.8,43.9,3.4,1.3,entrant,2,1
2024-07-06 17:45:00,1,0,,0,Nuageux,17.0,39.6,3.2,1.1,entrant,2,1
2024-07-06 18:00:00,1,0,TR3064,368,Nuageux,147.7,189.0,19.5,6.7,entrant,2,1
2024-07-06 18:15:00,1,0,,0,Nuageux,117.6,150.5,14.4,5.4,neutre,1,1
2024-07-06 18:30:00,1,0,TR3065,309,Nuageux,204.0,276.0,31.7,9.6,entrant,2,1
2024-07-06 18:45:00,1,0,,0,Nuageux,129.3,173.7,16.9,6.1,neutre,1,1
2024-07-06 19:00:00,1,0,,0,Nuageux,58.6,80.8,6.7,2.8,neutre,1,1
2024-07-06 19:15:00,1,0,,0,Nuageux,28.9,41.3,3.7,1.4,neutre,1,1
2024-07-06 19:30:00,1,0,,0,Nuageux,18.7,43.6,3.4,1.2,entrant,2,1
2024-07-06 19:45:00,1,0,,0,Nuageux,16.1,37.7,3.1,1.1,entrant,2,1
2024-07-06 20:00:00,1,0,TR3066,153,Nuageux,60.8,76.1,6.5,2.7,entrant,2,1
2024-07-06 20:15:00,1,0,,0,Nuageux,47.0,59.3,5.1,2.1,neutre,1,1
2024-07-06 20:30:00,1,0,,0,Nuageux,30.9,43.0,3.8,1.5,neutre,1,1
2024-07-06 20:45:00,1,0,,0,Nuageux,16.1,21.8,2.7,0.8,neutre,1,1
2024-07-06 21:00:00,1,0,,0,Nuageux,7.8,18.2,2.4,0.5,neutre,1,1
2024-07-06 21:15:00,1,0,,0,Nuageux,7.6,17.8,2.4,0.5,neutre,1,1
2024-07-06 21:30:00,1,0,,0,Nuageux,6.7,15.6,2.3,0.4,neutre,1,1
2024-07-06 21:45:00,1,0,,0,Nuageux,6.9,16.0,2.3,0.5,neutre,1,1
2024-07-06 22:00:00,1,0,TR3067,291,Nuageux,113.4,163.5,15.0,5.5,neutre,1,1
2024-07-06 22:15:00,1,0,,0,Nuageux,79.2,115.1,9.7,3.9,neutre,1,1
2024-07-06 22:30:00,1,0,,0,Nuageux,52.1,85.0,6.5,2.7,neutre,1,1
2024-07-06 22:45:00,1,0,,0,Nuageux,25.9,39.3,3.5,1.3,neutre,1,1
2024-07-06 23:00:00,1,0,,0,Nuageux,6.0,1.5,2.1,0.2,neutre,1,1
2024-07-06 23:15:00,1,0,,0,Nuageux,6.4,1.6,2.1,0.2,neutre,1,1
2024-07-06 23:30:00,1,0,,0,Nuageux,7.7,1.9,2.1,0.2,neutre,1,1
2024-07-06 23:45:00,1,0,,0,Nuageux,5.2,1.3,2.0,0.1,neutre,1,1
2024-07-07 00:00:00,1,0,,0,Soleil,6.6,1.7,2.1,0.2,neutre,1,0
2024-07-07 00:15:00,1,0,,0,Soleil,6.7,1.7,2.1,0.2,neutre,1,0
2024-07-07 00:30:00,1,0,,0,Soleil,6.1,1.5,2.1,0.2,neutre,1,0
2024-07-07 00:45:00,1,0,,0,Soleil,5.3,1.3,2.0,0.1,neutre,1,0
2024-07-07 01:00:00,1,0,,0,Soleil,6.3,1.6,2.1,0.2,neutre,1,0
2024-07-07 01:15:00,1,0,,0,Soleil,5.6,1.4,2.1,0.1,neutre,1,0
2024-07-07 01:30:00,1,0,,0,Soleil,6.8,1.7,2.1,0.2,neutre,1,0
2024-07-07 01:45:00,1,0,,0,Soleil,5.5,1.4,2.1,0.1,neutre,1,0
2024-07-07 02:00:00,1,0,,0,Soleil,6.4,1.6,2.1,0.2,neutre,1,0
2024-07-07 02:15:00,1,0,,0,Soleil,5.9,1.5,2.1,0.1,neutre,1,0
2024-07-07 02:30:00,1,0,,0,Soleil,7.1,1.8,2.1,0.2,neutre,1,0
2024-07-07 02:45:00,1,0,,0,Soleil,7.4,1.9,2.1,0.2,neutre,1,0
2024-07-07 03:00:00,1,0,,0,Soleil,6.2,1.5,2.1,0.2,neutre,1,0
2024-07-07 03:15:00,1,0,,0,Soleil,5.7,1.4,2.1,0.1,neutre,1,0
2024-07-07 03:30:00,1,0,,0,Soleil,7.5,1.9,2.1,0.2,neutre,1,0
2024-07-07 03:45:00,1,0,,0,Soleil,6.3,1.6,2.1,0.2,neutre,1,0
2024-07-07 04:00:00,1,0,,0,Soleil,6.6,1.7,2.1,0.2,neutre,1,0
2024-07-07 04:15:00,1,0,,0,Soleil,6.3,1.6,2.1,0.2,neutre,1,0
2024-07-07 04:30:00,1,0,,0,Soleil,6.3,1.6,2.1,0.2,neutre,1,0
2024-07-07 04:45:00,1,0,,0,Soleil,6.1,1.5,2.1,0.2,neutre,1,0
2024-07-07 05:00:00,1,0,,0,Soleil,5.2,1.3,2.0,0.1,sortant,0,0
2024-07-07 05:15:00,1,0,,0,Soleil,7.5,1.9,2.1,0.2,sortant,0,0
2024-07-07 05:30:00,1,0,,0,Soleil,6.5,1.6,2.1,0.2,sortant,0,0
2024-07-07 05:45:00,1,0,,0,Soleil,6.3,1.6,2.1,0.2,sortant,0,0
2024-07-07 06:00:00,1,0,TR3068,271,Soleil,104.8,173.6,15.1,5.6,sortant,0,0
2024-07-07 06:15:00,1,0,,0,Soleil,70.3,139.2,10.6,4.2,neutre,1,0
2024-07-07 06:30:00,1,0,,0,Soleil,46.8,89.6,6.5,2.7,neutre,1,0
2024-07-07 06:45:00,1,0,,0,Soleil,24.7,44.6,3.6,1.4,neutre,1,0
2024-07-07 07:00:00,1,0,,0,Soleil,13.1,30.6,2.8,0.9,sortant,0,0
2024-07-07 07:15:00,1,0,,0,Soleil,11.3,26.4,2.7,0.8,sortant,0,0
2024-07-07 07:30:00,1,0,,0,Soleil,12.4,29.0,2.8,0.8,sortant,0,0
2024-07-07 07:45:00,1,0,,0,Soleil,11.1,25.8,2.6,0.7,sortant,0,0
2024-07-07 08:00:00,1,0,TR3069,414,Soleil,131.0,278.7,25.5,8.2,sortant,0,0
2024-07-07 08:15:00,1,0,,0,Soleil,111.4,207.4,18.1,6.4,neutre,1,0
2024-07-07 08:30:00,1,0,TR3070,417,Soleil,226.1,408.8,33.6,10.0,sortant,0,0
2024-07-07 08:45:00,1,0,,0,Soleil,146.7,278.0,26.8,8.5,neutre,1,0
2024-07-07 09:00:00,1,0,,0,Soleil,73.8,128.5,10.1,4.0,neutre,1,0
2024-07-07 09:15:00,1,0,,0,Soleil,38.6,73.9,5.4,2.3,neutre,1,0
2024-07-07 09:30:00,1,0,,0,Soleil,11.6,27.0,2.7,0.8,sortant,0,0
2024-07-07 09:45:00,1,0,,0,Soleil,12.7,29.6,2.8,0.8,sortant,0,0
2024-07-07 10:00:00,1,0,TR3071,261,Soleil,88.5,168.1,13.6,5.1,sortant,0,0
2024-07-07 10:15:00,1,0,,0,Soleil,74.2,130.5,10.3,4.1,neutre,1,0
2024-07-07 10:30:00,1,0,,0,Soleil,48.4,84.7,6.3,2.7,neutre,1,0
2024-07-07 10:45:00,1,0,,0,Soleil,20.4,42.8,3.4,1.3,neutre,1,0
2024-07-07 11:00:00,1,0,,0,Soleil,11.1,25.9,2.6,0.7,neutre,1,0
2024-07-07 11:15:00,1,0,,0,Soleil,10.4,24.4,2.6,0.7,neutre,1,0
2024-07-07 11:30:00,1,0,,0,Soleil,11.6,27.0,2.7,0.8,neutre,1,0
2024-07-07 11:45:00,1,0,,0,Soleil,10.0,23.2,2.5,0.7,neutre,1,0
2024-07-07 12:00:00,1,0,TR3072,356,Soleil,130.6,203.1,19.2,6.7,neutre,1,0
2024-07-07 12:15:00,1,0,,0,Soleil,92.5,156.3,13.1,5.0,neutre,1,0
2024-07-07 12:30:00,1,0,,0,Soleil,63.1,93.8,7.6,3.1,neutre,1,0
2024-07-07 12:45:00,1,0,,0,Soleil,30.9,50.6,4.1,1.6,neutre,1,0
2024-07-07 13:00:00,1,0,,0,Soleil,9.8,22.9,2.5,0.7,neutre,1,0
2024-07-07 13:15:00,1,0,,0,Soleil,10.3,24.1,2.6,0.7,neutre,1,0
2024-07-07 13:30:00,1,0,,0,Soleil,10.6,24.6,2.6,0.7,neutre,1,0
2024-07-07 13:45:00,1,0,,0,Soleil,10.4,24.4,2.6,0.7,neutre,1,0
2024-07-07 14:00:00,1,0,TR3073,363,Soleil,123.5,202.2,18.6,6.5,neutre,1,0
2024-07-07 14:15:00,1,0,,0,Soleil,94.1,146.7,12.6,4.8,neutre,1,0
2024-07-07 14:30:00,1,0,,0,Soleil,60.4,101.9,7.8,3.2,neutre,1,0
2024-07-07 14:45:00,1,0,,0,Soleil,32.4,50.4,4.1,1.7,neutre,1,0
2024-07-07 15:00:00,1,0,,0,Soleil,10.3,24.1,2.6,0.7,entrant,2,0
2024-07-07 15:15:00,1,0,,0,Soleil,11.8,27.5,2.7,0.8,entrant,2,0
2024-07-07 15:30:00,1,0,,0,Soleil,12.4,29.0,2.8,0.8,entrant,2,0
2024-07-07 15:45:00,1,0,,0,Soleil,10.7,24.9,2.6,0.7,entrant,2,0
2024-07-07 16:00:00,1,0,TR3074,306,Soleil,120.1,169.6,15.9,5.8,entrant,2,0
2024-07-07 16:15:00,1,0,,0,Soleil,90.7,128.5,11.2,4.4,neutre,1,0
2024-07-07 16:30:00,1,0,,0,Soleil,62.2,83.4,7.0,2.9,neutre,1,0
2024-07-07 16:45:00,1,0,,0,Soleil,28.9,40.4,3.6,1.4,neutre,1,0
2024-07-07 17:00:00,1,0,,0,Soleil,19.1,44.5,3.4,1.3,entrant,2,0
2024-07-07 17:15:00,1,0,,0,Soleil,16.7,38.9,3.2,1.1,entrant,2,0
2024-07-07 17:30:00,1,0,,0,Soleil,17.8,41.6,3.3,1.2,entrant,2,0
2024-07-07 17:45:00,1,0,,0,Soleil,18.8,43.9,3.4,1.3,entrant,2,0
2024-07-07 18:00:00,1,0,TR3075,327,Soleil,124.5,189.2,17.7,6.3,entrant,2,0
2024-07-07 18:15:00,1,0,,0,Soleil,100.9,132.7,12.1,4.7,neutre,1,0
2024-07-07 18:30:00,1,0,TR3076,393,Soleil,218.6,309.8,33.6,10.0,entrant,2,0
2024-07-07 18:45:00,1,0,,0,Soleil,150.9,211.9,21.5,7.3,neutre,1,0
2024-07-07 19:00:00,1,0,,0,Soleil,76.0,105.1,8.9,3.6,neutre,1,0
2024-07-07 19:15:00,1,0,,0,Soleil,37.3,53.9,4.5,1.8,neutre,1,0
2024-07-07 19:30:00,1,0,,0,Soleil,16.5,38.5,3.2,1.1,entrant,2,0
2024-07-07 19:45:00,1,0,,0,Soleil,19.3,45.1,3.5,1.3,entrant,2,0
2024-07-07 20:00:00,1,0,TR3077,372,Soleil,145.5,204.5,20.5,7.0,entrant,2,0
2024-07-07 20:15:00,1,0,,0,Soleil,105.0,154.1,13.8,5.2,neutre,1,0
2024-07-07 20:30:00,1,0,,0,Soleil,74.3,101.1,8.6,3.5,neutre,1,0
2024-07-07 20:45:00,1,0,,0,Soleil,37.5,49.6,4.3,1.7,neutre,1,0
2024-07-07 21:00:00,1,0,,0,Soleil,6.7,15.6,2.3,0.4,neutre,1,0
2024-07-07 21:15:00,1,0,,0,Soleil,7.9,18.5,2.4,0.5,neutre,1,0
2024-07-07 21:30:00,1,0,,0,Soleil,7.8,18.2,2.4,0.5,neutre,1,0
2024-07-07 21:45:00,1,0,,0,Soleil,8.0,18.7,2.4,0.5,neutre,1,0
2024-07-07 22:00:00,1,0,TR3078,291,Soleil,124.7,160.8,15.6,5.7,neutre,1,0
2024-07-07 22:15:00,1,0,,0,Soleil,79.0,122.2,10.1,4.0,neutre,1,0
2024-07-07 22:30:00,1,0,,0,Soleil,51.0,76.4,6.1,2.5,neutre,1,0
2024-07-07 22:45:00,1,0,,0,Soleil,27.2,41.0,3.6,1.4,neutre,1,0
2024-07-07 23:00:00,1,0,,0,Soleil,7.1,1.8,2.1,0.2,neutre,1,0
2024-07-07 23:15:00,1,0,,0,Soleil,7.6,1.9,2.1,0.2,neutre,1,0
2024-07-07 23:30:00,1,0,,0,Soleil,6.7,1.7,2.1,0.2,neutre,1,0
2024-07-07 23:45:00,1,0,,0,Soleil,5.5,1.4,2.1,0.1,neutre,1,0
2024-07-08 00:00:00,0,0,,0,Soleil,8.1,2.0,2.1,0.2,neutre,1,0
2024-07-08 00:15:00,0,0,,0,Soleil,7.6,1.9,2.1,0.2,neutre,1,0
2024-07-08 00:30:00,0,0,,0,Soleil,6.9,1.7,2.1,0.2,neutre,1,0
2024-07-08 00:45:00,0,0,,0,Soleil,9.0,2.3,2.1,0.2,neutre,1,0
2024-07-08 01:00:00,0,0,,0,Soleil,7.8,1.9,2.1,0.2,neutre,1,0
2024-07-08 01:15:00,0,0,,0,Soleil,6.8,1.7,2.1,0.2,neutre,1,0
2024-07-08 01:30:00,0,0,,0,Soleil,7.5,1.9,2.1,0.2,neutre,1,0
2024-07-08 01:45:00,0,0,,0,Soleil,9.8,2.5,2.1,0.2,neutre,1,0
2024-07-08 02:00:00,0,0,,0,Soleil,9.1,2.3,2.1,0.2,neutre,1,0
2024-07-08 02:15:00,0,0,,0,Soleil,8.6,2.1,2.1,0.2,neutre,1,0
2024-07-08 02:30:00,0,0,,0,Soleil,8.5,2.1,2.1,0.2,neutre,1,0
2024-07-08 02:45:00,0,0,,0,Soleil,7.3,1.8,2.1,0.2,neutre,1,0
2024-07-08 03:00:00,0,0,,0,Soleil,7.2,1.8,2.1,0.2,neutre,1,0
2024-07-08 03:15:00,0,0,,0,Soleil,8.4,2.1,2.1,0.2,neutre,1,0
2024-07-08 03:30:00,0,0,,0,Soleil,9.3,2.3,2.1,0.2,neutre,1,0
2024-07-08 03:45:00,0,0,,0,Soleil,7.2,1.8,2.1,0.2,neutre,1,0
2024-07-08 04:00:00,0,0,,0,Soleil,7.9,2.0,2.1,0.2,neutre,1,0
2024-07-08 04:15:00,0,0,,0,Soleil,8.2,2.0,2.1,0.2,neutre,1,0
2024-07-08 04:30:00,0,0,,0,Soleil,7.6,1.9,2.1,0.2,neutre,1,0
2024-07-08 04:45:00,0,0,,0,Soleil,7.9,2.0,2.1,0.2,neutre,1,0
2024-07-08 05:00:00,0,0,,0,Soleil,7.2,1.8,2.1,0.2,sortant,0,0
2024-07-08 05:15:00,0,0,,0,Soleil,8.2,2.1,2.1,0.2,sortant,0,0
2024-07-08 05:30:00,0,0,,0,Soleil,8.1,2.0,2.1,0.2,sortant,0,0
2024-07-08 05:45:00,0,0,,0,Soleil,8.5,2.1,2.1,0.2,sortant,0,0
2024-07-08 06:00:00,0,0,TR3079,363,Soleil,115.4,242.7,21.2,7.2,sortant,0,0
2024-07-08 06:15:00,0,0,,0,Soleil,81.2,199.3,15.3,5.6,neutre,1,0
2024-07-08 06:30:00,0,0,,0,Soleil,56.4,134.1,9.4,3.8,neutre,1,0
2024-07-08 06:45:00,0,0,,0,Soleil,26.1,67.0,4.5,1.9,neutre,1,0
2024-07-08 07:00:00,0,0,,0,Soleil,14.7,34.3,3.0,1.0,sortant,0,0
2024-07-08 07:15:00,0,0,,0,Soleil,16.1,37.5,3.1,1.1,sortant,0,0
2024-07-08 07:30:00,0,0,,0,Soleil,15.5,36.2,3.1,1.0,sortant,0,0
2024-07-08 07:45:00,0,0,,0,Soleil,16.9,39.3,3.2,1.1,sortant,0,0
2024-07-08 08:00:00,0,0,TR3080,550,Soleil,167.7,402.3,33.6,10.0,sortant,0,0
2024-07-08 08:15:00,0,0,,0,Soleil,117.0,283.1,24.6,8.0,neutre,1,0
2024-07-08 08:30:00,0,0,TR3081,622,Soleil,297.3,656.6,33.6,10.0,sortant,0,0
2024-07-08 08:45:00,0,0,,0,Soleil,180.3,421.3,33.6,10.0,neutre,1,0
2024-07-08 09:00:00,0,0,,0,Soleil,92.2,205.1,16.5,5.9,neutre,1,0
2024-07-08 09:15:00,0,0,,0,Soleil,47.9,119.0,8.1,3.3,neutre,1,0
2024-07-08 09:30:00,0,0,,0,Soleil,14.6,34.1,3.0,1.0,sortant,0,0
2024-07-08 09:45:00,0,0,,0,Soleil,16.4,38.3,3.1,1.1,sortant,0,0
2024-07-08 10:00:00,0,0,TR3082,184,Soleil,58.7,127.8,9.2,3.7,sortant,0,0
2024-07-08 10:15:00,0,0,,0,Soleil,36.6,101.0,6.6,2.8,neutre,1,0
2024-07-08 10:30:00,0,0,,0,Soleil,29.4,60.9,4.4,1.8,neutre,1,0
2024-07-08 10:45:00,0,0,,0,Soleil,13.5,33.7,2.9,0.9,neutre,1,0
2024-07-08 11:00:00,0,0,,0,Soleil,8.8,20.5,2.4,0.6,neutre,1,0
2024-07-08 11:15:00,0,0,,0,Soleil,9.6,22.3,2.5,0.6,neutre,1,0
2024-07-08 11:30:00,0,0,,0,Soleil,10.2,23.8,2.6,0.7,neutre,1,0
2024-07-08 11:45:00,0,0,,0,Soleil,10.1,23.5,2.5,0.7,neutre,1,0
2024-07-08 12:00:00,0,0,TR3083,116,Soleil,33.3,63.6,4.7,1.9,neutre,1,0
2024-07-08 12:15:00,0,0,,0,Soleil,25.1,50.7,3.9,1.5,neutre,1,0
2024-07-08 12:30:00,0,0,,0,Soleil,15.8,36.7,3.1,1.0,neutre,1,0
2024-07-08 12:45:00,0,0,,0,Soleil,9.4,17.4,2.4,0.5,neutre,1,0
2024-07-08 13:00:00,0,0,,0,Soleil,8.8,20.6,2.5,0.6,neutre,1,0
2024-07-08 13:15:00,0,0,,0,Soleil,8.5,19.9,2.4,0.6,neutre,1,0
2024-07-08 13:30:00,0,0,,0,Soleil,9.9,23.0,2.5,0.7,neutre,1,0
2024-07-08 13:45:00,0,0,,0,Soleil,8.6,20.0,2.4,0.6,neutre,1,0
2024-07-08 14:00:00,0,0,TR3084,255,Soleil,79.3,141.7,11.3,4.4,neutre,1,0
2024-07-08 14:15:00,0,0,,0,Soleil,57.0,111.4,8.2,3.4,neutre,1,0
2024-07-08 14:30:00,0,0,,0,Soleil,39.0,66.2,5.1,2.1,neutre,1,0
2024-07-08 14:45:00,0,0,,0,Soleil,18.8,39.5,3.3,1.2,neutre,1,0
2024-07-08 15:00:00,0,0,,0,Soleil,9.9,23.1,2.5,0.7,entrant,2,0
2024-07-08 15:15:00,0,0,,0,Soleil,7.9,18.5,2.4,0.5,entrant,2,0
2024-07-08 15:30:00,0,0,,0,Soleil,9.4,22.0,2.5,0.6,entrant,2,0
2024-07-08 15:45:00,0,0,,0,Soleil,8.7,20.2,2.4,0.6,entrant,2,0
2024-07-08 16:00:00,0,0,TR3085,340,Soleil,113.5,212.0,18.6,6.5,entrant,2,0
2024-07-08 16:15:00,0,0,,0,Soleil,81.6,131.4,10.8,4.3,neutre,1,0
2024-07-08 16:30:00,0,0,,0,Soleil,59.2,105.9,8.0,3.3,neutre,1,0
2024-07-08 16:45:00,0,0,,0,Soleil,30.3,51.2,4.1,1.6,neutre,1,0
2024-07-08 17:00:00,0,0,,0,Soleil,12.5,29.2,2.8,0.8,entrant,2,0
2024-07-08 17:15:00,0,0,,0,Soleil,13.8,32.3,2.9,0.9,entrant,2,0
2024-07-08 17:30:00,0,0,,0,Soleil,14.4,33.6,2.9,1.0,entrant,2,0
2024-07-08 17:45:00,0,0,,0,Soleil,17.9,41.7,3.3,1.2,entrant,2,0
2024-07-08 18:00:00,0,0,TR3086,533,Soleil,179.6,357.0,33.6,10.0,entrant,2,0
2024-07-08 18:15:00,0,0,,0,Soleil,119.7,245.2,21.7,7.3,neutre,1,0
2024-07-08 18:30:00,0,0,TR3087,580,Soleil,298.7,528.2,33.6,10.0,entrant,2,0
2024-07-08 18:45:00,0,0,,0,Soleil,196.9,334.7,33.6,10.0,neutre,1,0
2024-07-08 19:00:00,0,0,,0,Soleil,94.2,173.9,14.4,5.4,neutre,1,0
2024-07-08 19:15:00,0,0,,0,Soleil,51.9,85.9,6.6,2.8,neutre,1,0
2024-07-08 19:30:00,0,0,,0,Soleil,10.5,24.5,2.6,0.7,entrant,2,0
2024-07-08 19:45:00,0,0,,0,Soleil,14.5,33.8,3.0,1.0,entrant,2,0
2024-07-08 20:00:00,0,0,TR3088,263,Soleil,93.2,156.6,13.2,5.0,entrant,2,0
2024-07-08 20:15:00,0,0,,0,Soleil,62.3,106.1,8.2,3.4,neutre,1,0
2024-07-08 20:30:00,0,0,,0,Soleil,44.6,81.9,6.0,2.5,neutre,1,0
2024-07-08 20:45:00,0,0,,0,Soleil,20.4,42.4,3.4,1.3,neutre,1,0
2024-07-08 21:00:00,0,0,,0,Soleil,8.7,20.3,2.4,0.6,neutre,1,0
2024-07-08 21:15:00,0,0,,0,Soleil,8.1,19.0,2.4,0.5,neutre,1,0
